path,label,raw_text,text
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Cierre aplicación\20260508092038_100186.png,Cierre aplicación,AA             p,
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Timeout\20260524211507_100187.png,Timeout,,
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Revisión circuito\Transacciones\20260513154149_100117.png,Revisión circuito,"<                             inaginbank

Cuentas

imagin
0,00€

IBAN: ES65S 2100 2904 0402 0118 0615             [j]

Q        n

Certificado            Solicitar                Buscar                   Más
titularidad           devolución        movimientos          opciones
Todo                         Gastos                      Ingresos

TRASPASO                                       -0,01€
10/02/2026                                               0,00€
TRASPASO PROPIO                        +0,01€
10/02/2026                                               0,01€
TRASPASO                                       -0,01€
17/12/2025                                                                0,00€
(%j)  TRASPASO PROPIO                    +0,01€

7 17/12/2025                                              0,01€",cuentas iban certificado solicitar buscar más titularidad devolución movimientos opciones todo gastos ingresos traspaso traspaso propio traspaso traspaso propio
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Error terminal\Error Samsung\20260510223104_999995.png,Error terminal,"< Información de la aplicación

    Alertas de emergencia inalámbricas
|        Instalada

Privacidad

Notificaciones
Permitido

Permisos
Dispositivos cercanos, Notificaciones y SMS

Eliminar permisos si no se usa

Predeterminados

Establecer como predeterminada
En esta aplicación

Uso

Datos móviles
No se han usado datos

Batería
Ninguna desde la última carga completa del dispositivo

Almacenamiento
274 KB usados en Almacenamiento interno",información de la aplicación alertas de emergencia instalada privacidad notificaciones permitido permisos dispositivos cercanos notificaciones eliminar permisos si no usa establecer como en esta aplicación uso datos móviles no han usado datos batería ninguna desde la última carga completa del dispositivo almacenamiento usados en almacenamiento interno
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Error funcional\Cartera\20260512081838_100124.png,Error funcional,"4

EXxpediente
01.3333297-69

>2,24€

Valoración

Plusvalía          Rentabilidad
-0,17€               -2,98%

Ver detalles

Posiciones                Ordenes

No has realizado ninguna operación en los
últimos tres meses.

Ir a Mercados

m Z U O A

Mi rartora          hKAsroarinc                                                            Dart|",valoración plusvalía rentabilidad ver detalles posiciones ordenes no has realizado ninguna operación en los últimos tres meses mercados dart
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Error terminal\Error Samsung\20260510224417_999995.png,Error terminal,"< Información de la aplicación

    Alertas de emergencia inalámbricas
|        Instalada

Privacidad

Notificaciones
Permitido

Permisos
Dispositivos cercanos, Notificaciones y SMS

Eliminar permisos si no se usa

Predeterminados

Establecer como predeterminada
En esta aplicación

Uso

Datos móviles
No se han usado datos

Batería
Ninguna desde la última carga completa del dispositivo

Almacenamiento
274 KB usados en Almacenamiento interno",información de la aplicación alertas de emergencia instalada privacidad notificaciones permitido permisos dispositivos cercanos notificaciones eliminar permisos si no usa establecer como en esta aplicación uso datos móviles no han usado datos batería ninguna desde la última carga completa del dispositivo almacenamiento usados en almacenamiento interno
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Revisión circuito\20260604000325_100190.png,Revisión circuito,"Innagin

Hola Jorge

Último acceso: ayer a las 23.46h

Contraseña                                         ©x
!             Entrar

¿No puedes entrar?

lí6pjñ“ Accede con tu huella",hola jorge último acceso ayer las contraseña entrar no puedes entrar accede con huella
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Revisión circuito\20260614153232_100165.png,Revisión circuito,"N CaixaBank                        =

!
»:
._
H             N
1a                   J
*                  E

uenas tardes

Identificador

Contraseña

¿Has olvidado tus claves de acceso?

Hacerme cliente",caixabank tardes identificador contraseña has olvidado tus claves de acceso hacerme cliente
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Revisión circuito\20260531140101_100133.png,Revisión circuito,"Buzón

[)?

Mi actividad

Configurar

=     E

Mis comunicados                   Mis contratos",buzón actividad configurar mis comunicados mis contratos
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Error aplicativo\20260529030133_100092.png,Error aplicativo,"CaixaBank                      =

ld                              *                                ;
Sin conexión

Parece que no estás conectado a Internet.
Revisa la configuración de red o conéctate para
poder acceder a la app.

Aceptar

Hacerme cliente:",caixabank sin conexión parece que no estás conectado internet revisa la configuración de red para poder acceder la app aceptar hacerme cliente
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Cierre aplicación\20260506034229_100115.png,Cierre aplicación,"-""1|
L()VD[_] I1I¿]]lí
<l 'J""3I'  N
l..cl
7 4'll

I¿|
&']

ME

'  [L (T1

ui .¡¿3:1¡——?—4. LLLN;EÍT&  €'
…+£.…—1""“   :E be »Z>=t…r»

a    ""|I'.*—?.5:5' “P

1.p—                  —
. f - _¡-% , J     C__ —

Fy£_

-Tr.-   E —

— eee",
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Revisión circuito\20260606012507_100190.png,Revisión circuito,"Innagin

Hola Jorge

Último acceso: hoy a las 01.08h

Contraseña                                         ©x
!             Entrar

¿No puedes entrar?

lí6pjñ“ Accede con tu huella",hola jorge último acceso hoy las contraseña entrar no puedes entrar accede con huella
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Revisión circuito\20260525011828_100177.png,Revisión circuito,"<                             inaginbank

Cuentas

imagin
0,00€

IBAN: ES65S 2100 2904 0402 0118 0615             [j]

Certificado      Solicitar        Buscar          Más
titularidad      devolución    movimientos     opciones

Todo                Gastos              Ingresos
   TRASPASO                               -0,01€
7 10/02/2026                                   000€
/$1  TRASPASO PROPIO                    +0,01€
10/02/2026                                    0,01€
TRASPASO                                            -0,01€
17/12/2025                                 0,00€
[9_/>)  TRASPASO PROPIO                      0,01€

7 17/12/2025                                               0,01€",cuentas iban certificado solicitar buscar más titularidad devolución movimientos opciones todo gastos ingresos traspaso traspaso propio traspaso traspaso propio
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Revisión circuito\20260525112736_100168.png,Revisión circuito,"Cambiar usuario

Introduce los datos del nuevo

usuario

Aparecerá de forma predeterminada en la
app y el usuario ******726 quedará
desvinculado.

Usuario

568699                                       (N

¿No puedes entrar?

Entrar",cambiar usuario introduce los datos del nuevo usuario aparecerá de forma en la app el usuario quedará usuario no puedes entrar entrar
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Revisión circuito\20260613010428_100075.png,Revisión circuito,".Buenas noches

identificador

Aviso

¿Deseas que a partir de ahora este
sea tu usuario principal? Se
eliminarán los datos de acceso del
usuario Jorge y se guardarán los
nuevos.",buenas noches identificador aviso deseas que partir de ahora este sea usuario principal los datos de acceso del usuario jorge los nuevos
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Timeout\Caixa\20260501160022_100186.png,Timeout,,
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Revisión circuito\20260606104108_100184.png,Revisión circuito,"CaixaBank           =

Identificador

Contraseña

Aviso

¿Deseas que a partir de ahora este sea tu
usuario principal? Se eliminarán los datos de
acceso del usuario Jorge y se guardarán los

nuevos.

No               SiÍ",caixabank identificador contraseña aviso deseas que partir de ahora este sea usuario principal los datos de acceso del usuario jorge los nuevos no
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Revisión circuito\Caixa login\20260507064541_100182.png,Revisión circuito,"CaixaBank                         =

Buenos dias,
Jorge

Cambiar de identificador

Contraseña

¿Has olvidado tus claves de acceso?

Acceder con Huella",caixabank buenos dias jorge cambiar de identificador contraseña has olvidado tus claves de acceso acceder con huella
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Revisión circuito\20260607152913_100165.png,Revisión circuito,"N CaixaBank                        =

!
»:
._
H             N
1a                   J
*                  E

uenas tardes

Identificador

Contraseña

¿Has olvidado tus claves de acceso?

Hacerme cliente",caixabank tardes identificador contraseña has olvidado tus claves de acceso hacerme cliente
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Revisión circuito\20260523214144_100048.png,Revisión circuito,"Buenas noches

Identificador

33452174526

Contraseña

¿Has olvidado tus claves de acceso?

Manténtpulsado/untcli

eaaam
  -",buenas noches identificador contraseña has olvidado tus claves de acceso
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Revisión circuito\20260520111704_100177.png,Revisión circuito,"<                             inaginbank

Cuentas

imagin
0,00€

IBAN: ES65S 2100 2904 0402 0118 0615             [j]

Certificado      Solicitar        Buscar          Más
titularidad      devolución    movimientos     opciones

Todo                Gastos              Ingresos
   TRASPASO                               -0,01€
7 10/02/2026                                   000€
/$1  TRASPASO PROPIO                    +0,01€
10/02/2026                                    0,01€
TRASPASO                                            -0,01€
17/12/2025                                 0,00€
[9_/>)  TRASPASO PROPIO                      0,01€

7 17/12/2025                                               0,01€",cuentas iban certificado solicitar buscar más titularidad devolución movimientos opciones todo gastos ingresos traspaso traspaso propio traspaso traspaso propio
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Revisión circuito\20260614035605_100185.png,Revisión circuito,"TRASPASO                                                            í

+0,01€

09 abril 2026 a las 08:21h

Descargar o
compartir

Nombre de la cuenta
Cuenta *0047

Número (IBAN)
ES9Y6 2100 3291 9222 0026 0047

Nombre del ordenante
MARTHA ZUHEY FERNANDEZ QUISPE

Concepto informado por el ordenante
TRASPASO

Nombre del beneficiario",traspaso abril las descargar compartir nombre de la cuenta cuenta número iban nombre del martha fernandez concepto informado por el traspaso nombre del beneficiario
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Revisión circuito\Menu lateral\20260502182240_100050.png,Revisión circuito,"Salir  C)

Jorge Riera Molina

Promociones

Descubre las promociones
disponibles o activa tu código.

Íifm""a_jg;i""nº      £    Datos personales                    >
©   Configuración                 >

Cuenta     &]    Privacidad                          >

O    Seguridad                           >
9 abr        ©    Desistimiento y baja                   >
8 abr

Todos |      /7 Espacio del accionista

é3  Sostenibilidad

Tarjet

   Términos y condiciones

*          Último acceso: Hoy a las 18:23

—         Versión 5.92.0.3504
Inicio",salir jorge riera molina promociones descubre las promociones disponibles activa código datos personales configuración cuenta privacidad seguridad abr baja abr todos espacio del accionista sostenibilidad términos condiciones último acceso hoy las versión inicio
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Revisión circuito\20260522094511_100122.png,Revisión circuito,"Inaginbank                          X

Importante

Al modificar el e-mail también se cambiara en la
base de datos de CaixaBank.

Este cambio puede afectar a otros servicios que
tengas contratados con la entidad.",importante modificar el email también cambiara en la base de datos de caixabank este cambio puede afectar otros servicios que tengas contratados con la entidad
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Error funcional\Cartera\20260512012638_100154.png,Error funcional,"EXxpediente
01.3333297-69

>,24€

Valoración

Plusvalía       Rentabilidad
-0,17€            -2,28%

Ver detalles

00

Posiciones              Órdenes

No has realizado ninguna operación en los
últimos tres meses.

á -Z A M A

Mi cartera       Mercados          Buscar          Favoritos           Perfil",valoración plusvalía rentabilidad ver detalles posiciones órdenes no has realizado ninguna operación en los últimos tres meses cartera mercados buscar favoritos perfil
